"school_id"|"name"|"address"|"country"|"city"|"county"|"postcode"|"tel"|"fax"|"website"|"email"|"schooltype"|"si"|"sp"|"ra"|"pupilno"|"boarderno"|"boarderage"|"lastupdate"|"staffid"|"remarks"|"lat"|"lng"|"childvisaage"|"case"|"case"|"case"|"loginname"|"loginpassword"|"keyword"
208|"Gresham's"|"Cromer Road"|"UK"|"Holt"|"Norfolk"|"NR25 6EA"|"44 12 6371 4500"|"44 12 6371 2028"|"www.greshams.com"|"reception@greshams.com"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|529|237|"13 -18 (13-18)"|"20241207180249"|"AA00107"|"20200219: Gresham's Prep School (Board Age:7-13, Age Range:2-13) is the prep school of Gresham's.

[7Oct15] From now on Gresham’s will be using UKiset as our sole entrance test. Your students will be able to take the test before registering for our school. Please continue to send us student profiles in the first instance and we will give you a ‘yes’ or ‘no’ to the student taking the test. The student will only be required to register with Gresham’s should they pass the UKiset test and they are invited to be interviewed. 
This new procedure will speed up the application process and it means we will be in a position to make offers to your students immediately.
[14Aug14] Gresham’s will accept UKiset results as part of our assessment and we encourage your students to take the test as an initial indicator of their academic ability.  However, there is NO OBLIGATION for students applying to Gresham’s for 2015 entry to take UKiset. Whilst we would prefer to receive UKiset results with an initial application, we will also accept applications without this assessment. We will continue to ask all candidates to undertake our own entrance tests in Maths and English. This is to offer the greatest amount of consistency in our assessment process. However, we will be continuing to review our assessment process during the course of the year. 

[12Feb14] for September 2015, we will continue to offer both the International Baccalaureate Diploma and A Levels.

[24Aug12]Gresham’s will be offering solely the IB in the Sixth Form from September 2015. The switch to IB only will coincide with the opening of our new Sixth Form Centre for Sept 2015, which is a considerable investment for the School.
 
More information can be downloaded from this website: http://www.greshams.biz/flipbooks/sixthform/sthef/index.html 

Up until September 2015 Gresham's will continue to offer both A Levels and the IB Diploma Programme. The school will still be actively recruiting pupils for A Levels in September 2014.

 *********************************************
HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"sport_gd, busy_life, International_environment, rural, IB"
519|"Swanbourne House School"|"Swanbourne"|"UK"|"Milton Keynes"|"Buckinghamshire"|"MK17 0HZ"|"44 12 9672 0264"|"44 12 9672 8089"|"www.swanbourne.org"|""|"Co-Ed"|"Independent School"|"Prep"|"Church of England"|322|39|"7-13 (3-13)"|"20200222214614"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
3|"Bromsgrove School"|"Worcester Road"|"UK"|"Bromsgrove"|"Worcestershire"|"B61 7DU"|"44 15 2757 9679"|"44 15 2757 6177"|"www.bromsgrove-school.co.uk"|"admissions@bromsgrove-school.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|1049|485|"13 -19 (13 -18)"|"20241206163444"|"AA00107"|"20200629: Pupil Number and Boarders Number at Bromsgrove Prep are included in the figure above.
20200218: Bromsgrove Preparatory School (SCID:81) is the prep school of Bromsgrove School. 

[10 Oct 2017] No. of pupils: 950 (13+), 500 (7+); No. of boarders: 451 (13+), 68 (7+)
[9Sep17] Offer University of London International Foundation Programme from Sept 2018. One year course and will run from September to April. Students study four subjects from Maths and Statistics (Compulsory), Politics, Economics, International Relations and Pure Maths. Aim to teach the programme to 24 students from a wide range of countries from September 2018. £32,000 (this includes a fee of £1,785 to the UoL) for this course, to include all tuition and boarding.

[1Dec15] I am writing to advise all of the agencies that we work with in Hong Kong and China that we have today taken the decision NOT to accept any further registrations for students from your region for September 2016 entry to the Senior school.
We are still accepting applications for Prep school boarders though, from years 3 – 8, and I would love to hear from you with applications for students of these ages.    

Summer School website: http://www.bromsgrove-international-summerschool.com/

If international students give notice of cancellation of their place before the 17th April 2013, we will refund £8665.00 of the deposit but £1000.00 will be retained by the School. If they give notice any time after the 17th April, we will refund £1000.00 but the £8665.00 will be retained by the School.
 [30 Nov 2012]
 
New pupil return date is Thursday 30th August 2012.
 
Summer School on either the 3rd or 17th July please contact my colleague Liberty on lgchance@bromsgrove-school.co.uk
 
School do not offer Y9 scholarship, but pupil can apply for internal scholarship at Y12. [16 Sept 2011]
 
There is internet access but not sure if it is wireless, as this does cause problems with close proximity to other users etc. so it might not be [06 May 2011]
 The joining instructions will all be sent out at the same time at the end of May, they will be available on the website shortly after despatch [06 May 2011]
 HTS"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"induction, friendly, value_added, sport_gd, satellite_school, chinese_many, IB"
89|"Burgess Hill School For Girls"|"Keymer Road"|"UK"|"Burgess Hill"|"West Sussex"|"RH15 0EG"|"44 14 4424 1050"|"44 14 4487 0314"|"https://burgesshillgirls.com/"|""|"Girls"|"Independent School 1"|"Senior"|"Non denominational"|510|49|"11-19 (2.5-19)"|"20241206173559"|"AA00107"|"20140601: Senior (11-19) : total no. of pupils = 360
20140601: Junior (2.5-11) : total no. of pupils = 318
20140601: Senior and Junior are in the same campus
We currently have 55 boarders from the age of 11 years. We currently have 36 boarders from Hong Kong. A range of other nationalities including a couple of UK girls make up the rest of the boarding community. [07 Feb 2012].
 
The Licence Number is RYEN5HBT3"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"value_added, school_near_town, academic_push"
327|"Mount School (The)"|"Dalton Terrace"|"UK"|"York"|"North Yorkshire"|"YO24 4DD"|"44 19 0466 7500"|""|"www.mountschoolyork.co.uk"|"office@mountschoolyork.co.uk"|"Girls"|"Independent School"|"Senior"|"Quaker"|207|32|"11-19 (2-19)"|"20200225142549"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"campus_small, down_to_earth, friendly"
271|"Kingsley School"|"Northdown Road"|"UK"|"Bideford"|"Devon"|"EX39 3LY"|"44 12 3742 6200"|"44 12 3742 5981"|"www.kingsleyschoolbideford.co.uk"|"admissions@kingsleyschoolbideford.co.uk"|"Co-Ed"|"Independent School 1"|"All"|"Methodist"|427|74|"11-19 (2-19)"|"20241209172848"|"AA00107"|"20180914: Kingsley School welcomes pupils with Dyslexia, ADHD, ASD and they can thrive with extra support from of Learning Development Centre.

[31May16] Kingsley will use CAT4 (a GL online test) to replace their entrance exam.
CAT4 includes:Verbal, Quantative, NVR, Spatial
About 72 mins. Parents no need to pay for it, school pay. 

Special deal with Quest Guardian, fee is cheaper, please ask families to apply through school [24 May 11]
 
The school will be established on 1 January 2009 (merged by Grenville and Edgehill) (19 Nov 08), HTS"|0|0|17|"Y"|"Y"|"Y"|"kingsley"|"***********************"|"rural, special_need, Caring_ex, down_to_earth, value_for_money"
455|"St. Francis' College"|"Broadway"|"UK"|"Letchworth Garden City"|"Hertfordshire"|"SG6 3PJ"|"44 14 6267 0511"|"44 14 6268 2361"|"www.st-francis.herts.sch.uk"|"enquiries@st-francis.herts.sch.uk"|"Girls"|"Independent School 1"|"All"|"All Faiths"|301|40|"11-19 (3-19)"|"20241212105541"|"AA00011"|""|0|0|17|"Y"|"Y"|"Y"|"stfrancis"|"***********************"|"campus_small, friendly, value_for_money"
178|"Farringtons School"|"Perry Street"|"UK"|"Chislehurst"|"Kent"|"BR7 6LR"|"44 20 8467 0256"|"44 20 8467 5442"|"www.farringtons.org.uk"|""|"Co-Ed"|"Independent School"|"All"|"Methodist"|709|48|"11-19 (3-19)"|"20200213225820"|"AA00007"|"Co-ed from Sept 2011
 Sponsor Licence Number: 9HKK46AD8"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"friendly, school_near_town, art_gd"
32|"Aldenham School"|"Aldenham Road"|"UK"|"Elstree"|"Hertfordshire"|"WD6 3AJ"|"4419 2385 8122"|"44 19 2385 4410"|"www.aldenham.com"|"enquiries@aldenham.com"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|752|179|"11-19 (3-19)"|"20200213232001"|"AA00007"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"activities_gd, football, dance_academic"
494|"St. Margaret's School, Bushey"|"Merryhill Road"|"UK"|"Bushey"|"Hertfordshire"|"WD23 1DT"|"44 20 8901 0870"|"44 20 8950 1677"|"www.stmargarets-school.org.uk"|"schooloffice@stmargarets.herts.sch.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|743|32|"11-19 (3-19)"|"20241207174932"|"AA00011"|"20210209: School is now co-educational in Year 12 - and the Junior School.  Years 7 - 11 will become co-educational from September 2022.
20190503: Becoming co-ed school in January 2020
Number of Pupils in 6th Form: School currently have 90 girls and will have 80+ girls for next year [06 June 2012]
Number of Chinese: School have a total of 40 girls in the Senior School (from Year 7 to Year 13)"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"down_to_earth, friendly, value_added"
636|"Liverpool College"|"Queens Drive, Mossley Hill"|"UK"|"Liverpool"|"Merseyside"|"L18 8BG"|"44 15 1724 4000"|"44 15 1724 3154"|"www.liverpoolcollege.org.uk"|"admin@liverpoolcollege.org.uk"|"Co-Ed"|"Stabis School"|"All"|"Church of England"|747|9|"11-19 (4-19)"|"20231204132116"|"AA00100"|"[4 Jan 2013] Other than 1 year Pre-course, if students want to start direct at AL, it is possible, Students would be part of the International School but attending classes for A Levels so the fees are ￡25250.00.
 The offer will be unconditional. 
School need to interview and see report to make an offer."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"YES School, school_near_town"
28|"Ackworth School"|"Pontefract Road"|"UK"|"Ackworth, Pontefract"|"Yorkshire Area West"|"WF7 7LT"|"44 19 7761 1401"|"44 19 7761 6225"|"www.ackworthschool.com"|"reception@ackworthschool.com"|"Co-Ed"|"Independent School"|"Senior"|"Quaker"|478|107|"11-20 (2-18)"|"20200222155726"|"AA00078"|"Muriel Peacock - Headmaster's Secretary Julie Hart - Travel Secretary"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"value_for_money, football, down_to_earth"
605|"Box Hill School International Study Centre"|"Mickleham"|"UK"|"Dorking"|"Surrey"|"RH5 6EA"|""|""|"https://www.boxhillschool.com/userfiles/bhsmvc/documents/International/document-ISC-Boarding-Experience-Sept-19.pdf"|""|"Co-Ed"|"Independent School"|""|""|0|0|"12-16 (12-16)"|"20200222172012"|"AA00078"|"20200222: Box Hill School International Study Centre provides one year courses to ages 12-16."|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
40|"Ashford School"|"East Hill"|"UK"|"Ashford"|"Kent"|"TN24 8PB"|"44 12 3362 5171"|"44 12 3364 7185"|"www.ashfordschool.co.uk"|"registrar@ashfordschool.co.uk"|"Co-Ed"|"Independent School 1"|"All"|"Inter denominational"|1058|110|"11-18 (3m-18)"|"20240202130505"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|"ashford"|"***********************"|"school_near_town, chinese_many"
275|"Kirkham Grammar School"|"Ribby Road, Kirkham"|"UK"|"Preston"|"Lancashire"|"PR4 2BH"|"44 17 7268 4264"|"44 17 7267 2747"|"www.kirkhamgrammar.co.uk"|"info@kirkhamgrammar.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Christian"|809|70|"11-18 (3-18)"|"20241209175739"|"AA00107"|""|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"value_for_money, down_to_earth, Caring_ex, campus_small"
103|"Caterham School"|"Harestone Valley Road"|"UK"|"Caterham"|"Surrey"|"CR3 6YA"|"44 18 8334 3028 / 335058 (Pat's direct line)"|"44 18 8334 7795   / 344248 (Pat's direct fax)"|"www.caterhamschool.co.uk"|"enquiries@caterhamschool.co.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"United Reformed of Church"|999|163|"11-19 (11-18)"|"20241206181821"|"AA00107"|"[9Sep17] Day 37 boys, 355 girls; boarding 94 boys, 74 girls. Admission: assessment day, school's own exam, interview, previous school reports. Registration: By Oct of year before entry.
[21Jul17]Priority is for Year 7 candidates (11+).  Partnership with some UK’s leading independent prep schools which specialise in boarding for pupils aged 4-13 yrs old.  Candidates who join this programme would be assessed for entry into Caterham School (during Year 6) for entry into Year 9 (13+).  If successful, they would then join one of our partner prep schools in Year 7 with a place already guaranteed at Caterham School for Year 9.  The offer of a place at Caterham would be conditional only on the pupil continuing to make satisfactory academic progress during Years 7 & 8.
[19Jan17]Pls note that from Sep 2017, application to Caterham for Y7 & 8 will join Windlesham House (a prep school), but the progression to Caterham is guaranteed.
[28Oct16]Please also note that Caterham School is now able to provide SAT tutorial classes on every Saturday and help with SAT examination enrollment for those who wish to apply Universities in the USA.
They are also able to help with applications to HK/USA uni.
[15Oct15] Once the pupil is in school and all admissions work has been completed then all contact regarding a particular student would be between their GUARDIANS or with the FAMILY DIRECT and those enquiries should be sent to the relevant form tutor or head of the relevant boarding house. Agents will need to ask the family who the guardian is and then forward the enquiry to them who in turn will contact us.
The problem is that the boarding house would have no idea who the agent is for a particular student and as such not able to correspond with any agent.
[26Jun14]The Senior School has 870 pupils of whom around 300 are in the Sixth Form. 
[16Jan13]Caterham will not arrange school visit unless the student has registered with the school
[01Nov11]Please send school report, AA test and 4 AS subjects to school when check place"|0|0|17|"Y"|"Y"|"Y"|"caterham"|"***********************"|"chess_ex, academic_push, campus_enclosed, math, science"
274|"Kingswood School"|"Lansdown Road"|"UK"|"Bath"|"Bath & NE Somerset"|"BA1 5RG"|"44 12 2573 4200"|"44 12 2573 4305"|"www.kingswood.bath.sch.uk"|"lw@kingswood.bath.sch.uk"|"Co-Ed"|"Independent School 1"|"Senior"|"Christian Methodist"|895|168|"11-19 (11-19)"|"20241209174742"|"AA00107"|"20200219: Kingswood Preparatory School (SCID:273) is the prep school of Kingswood School.

Testing will not take place until September 2012 for 2013 entry. Those that pass our tests will be invited for interview with the Headmaster during the expo in October [18 July 2012]
 
Football (boys and girls team)"|0|0|17|"Y"|"Y"|"Y"|"kingswood"|"***********************"|"activities_gd, Caring_ex, art_gd, geog"
258|"King Edward's School Witley"|"Petworth Road, Witley"|"UK"|"Godalming"|"Surrey"|"GU8 5SG"|"44 14 2868 6700"|"44 14 2868 5260"|"www.kesw.org"|"admissions@kesw.org"|"Co-Ed"|"Independent School 1"|"Senior"|"Church of England"|476|136|"11-19 (11-19)"|"20241209162739"|"AA00107"|"[27Jun14] School will be offering A levels, to run alongside the IB we offer, from September 2015
Pupil spaces available for September 2012:
 Year 7, 8, & 9 - spaces available
 Year 10 - up to 10 spaces available
 Pre-IB - 15 spaces available - can do IGCSE
 Lower Sixth - 15 spaces available [23 April 2012]
 
For Video and Telephone Interview, please contact Christine Meharg. MSN: christine_meharg@hotmail.co.uk. Tel: 44 1428 686 383 Mrs Isabel Lougee lougeeic@kesw.surrey.sch.uk Please contact Mrs. Sandi Beeton-Caird (Fees Officer) for all financial enquiries Director of School Development: birdrj@kesw.surrey.sch.uk
 
A Levels will no longer be offered from September 2010
 
SLN : RP599CY9X"|0|0|17|"Y"|"Y"|"Y"|"kingedwad"|"***********************"|"chinese_few, friendly, Caring_ex, rural, IB"
483|"St. George's School Ascot"|"Wells Lane"|"UK"|"Ascot"|"Berkshire"|"SL5 7DZ"|"44 13 4462 9920"|"44 13 4462 9901"|"www.stgeorges-ascot.org.uk"|"office@stgeorges-ascot.org.uk"|"Girls"|"Independent School 1"|"All"|"Church of England"|263|85|"11-19 (11-19)"|"20241207173743"|"AA00011"|"[6Jan15] Skype: stgeorgesschoolascot

School offers a flexible termly boarding option, from 4 nights to 7 nights"|0|0|17|"Y"|"Y"|"Y"|"stgeorges"|"***********************"|"math, campus_enclosed, chinese_few"
82|"Brooke House College"|"Market Harborough"|"UK"|"-"|"Leicestershire"|"LE16 7AU"|""|""|"www.brookehouse.com"|""|"Co-Ed"|"Independent College"|""|"Non denominational"|222|205|"11-19 (11-19)"|"20200221180830"|"AA00078"|"[5April16] cant find regform hard copy on website. online registration"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
10|"Roedean School"|"Roedean Way"|"UK"|"Brighton"|"East Sussex"|"BN2 5RQ"|"44 12 7366 7500"|""|"www.roedean.co.uk"|"info@roedean.co.uk"|"Girls"|"Independent School 1"|"Senior"|"Church of England"|680|311|"11-19 (11-19)"|"20241207104257"|"AA00011"|"[4 Oct 2013] ****Nothing by post or hard copy any more to school (inc Exam papers, except Bank Draft). School are now a paperless office now!****


[4 May 2013] Roedean School will be partnering with Kaplan International Colleges to deliver a new Pre-A level course for international students from September 2013. 


2012 Entrance Examination Arrangment:
 All the girls need to sit a Non Verbal Reasoning paper,
 Year 9 do need to sit the 12-14 Non Verbal Reasoning paper. 
The only girls that are required to do the Sixth Form paper are girls over the age of 15 years and 3 months [08 Oct 11]
 
Skype Address: roedeanschool
 ONLINE Joining Pack: http://www.roedean.co.uk/2011-international-boarder/"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"facilities_gd, school_near_town, induction, campus_enclosed, International_environment, math, science, Caring_ex"
177|"Farlington School"|"Strood Park"|"UK"|"Horsham"|"West Sussex"|"RH12 3PN"|""|""|"https://www.farlingtonschool.com/"|"office@farlingtonschool.net"|"Co-Ed"|"Independent School 1"|"Senior"|"Christian"|429|36|"11-18 (4-18)"|"20241207152713"|"AA00107"|"20190504: From September 2019,  Farlington's Lower Sixth will become co-educational. This will be a transitional year. Years 3,7, and 9 will become entry points for boys from September 2020. Boys are already welcome to join Reception and Year 1 from September 2019"|0|0|17|"Y"|"Y"|"Y"|"farlington"|"***********************"|"friendly, Riding_ex, campus_small, Caring_ex"
